,game,platform,rating
648,Dishonored: Death of the Outsider,PlayStation 4,82
649,Streets of Rage 4,PlayStation 4,82
650,Prince of Persia Classic,Xbox 360,82
651,Star Fox Adventures,GameCube,82
652,Two Point Hospital,PlayStation 4,82
653,SteamWorld Dig,3DS,82
654,Bulletstorm,PC,82
655,Fallout 3: Broken Steel,Xbox 360,82
656,Call of Duty 3,Xbox 360,82
657,GRID 2,PlayStation 3,82
658,NEO: The World Ends With You,Switch,82
659,Pro Evolution Soccer 2018,Xbox One,82
660,Lovers in a Dangerous Spacetime,PlayStation 4,82
661,Tekken 6,PSP,82
662,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,Wii,82
663,Mario Kart Wii,Wii,82
664,College Hoops 2K8,PlayStation 3,82
665,EA SPORTS UFC 4,Xbox One,82
666,GRIS,PlayStation 4,82
667,Borderlands 2: Mr. Torgue's Campaign of Carnage,PC,82
668,Split/Second,Xbox 360,82
669,Desktop Dungeons,PC,82
670,Enter the Gungeon,PlayStation 4,82
671,Fallout: New Vegas - Old World Blues,PC,82
672,Dragon's Crown,PlayStation 3,82
673,Sega Genesis Collection,PlayStation 2,82
674,Crusader Kings II,PC,82
675,Tainted Grail: Conquest,PC,82
676,WRC 9 FIA World Rally Championship,PlayStation 5,82
677,Art Academy: Home Studio,Wii U,82
678,Art of Balance,Wii U,82
679,NBA 2K15,Xbox One,82
680,MVP Baseball 2004,PC,82
681,Europa 1400: The Guild,PC,82
682,V-Rally 3,PlayStation 2,82
683,V-Rally 3,Game Boy Advance,82
684,Battle Realms,PC,82
685,Warlords Battlecry,PC,82
686,Shin Megami Tensei: Digital Devil Saga 2,PlayStation 2,82
687,Paradise Killer,PC,82
688,Sam & Max Episode 201: Ice Station Santa,PC,82
689,Oddworld: Stranger's Wrath HD,PlayStation 3,82
690,Halo: Combat Evolved Anniversary,Xbox 360,82
691,N+,DS,82
692,Child of Light,PlayStation 4,82
693,Metal Gear Rising: Revengeance,Xbox 360,82
694,Major League Baseball 2K5,PlayStation 2,82
695,Brothers in Arms: Road to Hill 30,PlayStation 2,82
696,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,82
697,TimeSplitters: Future Perfect,GameCube,82
698,Art Style: ORBIENT,Wii,82
699,Kingdom Hearts: Birth by Sleep,PSP,82
700,The Last Guardian,PlayStation 4,82
701,Pro Evolution Soccer 2013,Xbox 360,82
702,Sprint Vector,PlayStation 4,82
703,Sonic & All-Stars Racing Transformed,Xbox 360,82
704,Technobabylon,PC,82
705,Madden NFL 09 All-Play,Wii,82
706,Shin Megami Tensei: Nocturne,PlayStation 2,82
707,World of Warcraft: Mists of Pandaria,PC,82
708,Pinball Hall of Fame: The Williams Collection,PlayStation 3,82
709,Splatoon 2: Octo Expansion,Switch,82
710,Judgment,PlayStation 5,82
711,MotoGP 20,Xbox One,82
712,FIFA 15,PC,82
713,Recettear: An Item Shop's Tale,PC,82
714,Command & Conquer 3: Tiberium Wars,Xbox 360,82
715,Sid Meier's Pirates!,PSP,82
716,Harvest Moon: More Friends of Mineral Town,Game Boy Advance,82
717,Need for Speed Underground 2,PlayStation 2,82
718,Forza Motorsport 7,PC,82
719,ETHER One,PC,82
720,BlazBlue: Calamity Trigger Portable,PSP,82
721,Bloodstained: Curse of the Moon,Switch,82
722,Tony Hawk's Underground 2,GameCube,82
723,Monster Hunter Stories 2: Wings of Ruin,PC,82
724,Indivisible,Xbox One,82
725,Final Fantasy XIII,Xbox 360,82
726,Midnight Club: Los Angeles,PlayStation 3,82
727,Freedom Planet,Switch,82
728,The Vanishing of Ethan Carter,PC,82
729,Ys VIII: Lacrimosa of DANA,Switch,82
730,Flight Simulator X: Acceleration,PC,82
731,Far Cry 3: Blood Dragon,PlayStation 3,82
732,Gnosia,Switch,82
733,Borderlands: The Zombie Island of Dr. Ned,PlayStation 3,82
734,Etrian Odyssey II: Heroes of Lagaard,DS,82
735,Pro Evolution Soccer 2008,PlayStation 2,82
736,Blood,PC,82
737,Children of Morta,PC,82
738,The Legend of Heroes: Trails of Cold Steel III,PlayStation 4,82
739,Ys Origin,Switch,82
740,Duelyst,PC,82
741,Command & Conquer: Red Alert 3,PC,82
742,The Walking Dead: The Telltale Definitive Series,PlayStation 4,82
743,Thimbleweed Park,Switch,82
744,The Walking Dead: Episode 1 - A New Day,PC,82
745,FIFA Soccer 09,PlayStation 2,82
746,NCAA March Madness 2004,PlayStation 2,82
747,NBA Live 2003,Xbox,82
748,Links 2003,PC,82
749,Earth & Beyond,PC,82
750,Syberia,PC,82
751,NASCAR Thunder 2002,Xbox,82
752,Virtual Pool 3,PC,82
753,The Sims: Livin' Large,PC,82
754,The Wolf Among Us: Episode 1 - Faith,Xbox 360,82
755,Sonic the Hedgehog 2,Xbox 360,82
756,Metro Exodus,Xbox One,82
757,Metal Arms: Glitch in the System,Xbox,82
758,MLB The Show 18,PlayStation 4,82
759,DCS: Black Shark,PC,82
760,FIFA Soccer 08,Xbox 360,82
761,Pro Evolution Soccer 2010,Wii,82
762,ModNation Racers,PlayStation 3,82
763,Soul Sacrifice Delta,PlayStation Vita,82
764,King's Bounty: Armored Princess,PC,82
765,Chicken Police - Paint it RED!,PC,82
766,Tom Clancy's The Division 2: Warlords of New York,Xbox One,82
767,Pillars of Eternity: Complete Edition,Switch,82
768,The Messenger,PlayStation 4,82
769,Toki Tori,Switch,82
770,Rock Band Rivals,Xbox One,82
771,Resident Evil HD Remaster,Xbox One,82
772,Far Cry 4,Xbox One,82
773,Age of Wonders III - Golden Realms,PC,82
774,Enslaved: Odyssey to the West,Xbox 360,82
775,Warhammer: Vermintide 2,PC,82
776,Gears 5,PC,82
777,Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,PC,82
778,Prince of Persia,PC,82
779,Clubhouse Games: 51 Worldwide Classics,Switch,82
780,Halo Wars,Xbox 360,82
781,PixelJunk Monsters Encore,PlayStation 3,82
782,Wargroove,PC,82
783,Joint Operations: Typhoon Rising,PC,82
784,Sakuna: Of Rice and Ruin,PC,82
785,MotorStorm: Pacific Rift,PlayStation 3,82
786,Xpand Rally,PC,82
787,Prey,PC,82
788,NBA 2K19,PlayStation 4,82
789,Dark Souls II: Crown of the Sunken King,PC,82
790,The Walking Dead: Episode 4 - Around Every Corner,Xbox 360,82
791,SSX,Xbox 360,82
792,Doki Doki Literature Club Plus!,PC,82
793,Shantae: Half-Genie Hero,Switch,82
794,Resident Evil HD Remaster,PC,82
795,Disgaea 4: A Promise Revisited,PlayStation Vita,82
796,Victor Vran: Overkill Edition,Switch,82
797,Cyber Shadow,Switch,82
798,The Great Ace Attorney Chronicles,PC,82
799,Year Walk,Wii U,82
800,You Don't Know Jack,PlayStation 3,82
801,The Lord of the Rings: The Two Towers,PlayStation 2,82
802,Celtic Kings: Rage of War,PC,82
803,ATV Offroad Fury,PlayStation 2,82
804,B-17 Flying Fortress: The Mighty 8th,PC,82
805,EverQuest: The Scars of Velious,PC,82
806,Suikoden II,PlayStation,82
807,Final Fight One,Game Boy Advance,82
808,Tom Clancy's Splinter Cell: Blacklist,Xbox 360,82
809,Unravel Two,Switch,82
810,SteamWorld Dig,PlayStation 4,82
811,Tekken 7,PlayStation 4,82
812,Metro: Last Light,PC,82
813,Rising Storm,PC,82
814,NCAA Football 12,PlayStation 3,82
815,Lethal League,PC,82
816,Puzzle Quest: Challenge of the Warlords,DS,82
817,Mega Man 11,PlayStation 4,82
818,Ninja Five-O,Game Boy Advance,82
819,Captain Toad: Treasure Tracker,Switch,82
820,Loop Hero,PC,82
821,Dauntless,Xbox One,82
822,Madden NFL 18,Xbox One,82
823,Botanicula,PC,82
824,OutRun 2006: Coast 2 Coast,PSP,82
825,"Nine Hours, Nine Persons, Nine Doors",DS,82
826,Darkest Dungeon: The Crimson Court,PC,82
827,Life is Strange 2: Episode 5 - Wolves,PlayStation 4,82
828,She Remembered Caterpillars,PC,82
829,College Hoops 2K7,Xbox 360,82
830,Joe Danger 2: The Movie,Xbox 360,82
831,Catherine,Xbox 360,82
832,Pro Evolution Soccer 2015,PC,82
833,FIFA 15,PlayStation 4,82
834,PixelJunk Shooter Ultimate,PlayStation 4,82
835,Bookworm Adventures Deluxe,PC,82
836,de Blob,Wii,82
837,Wandersong,Switch,82
838,The Lord of the Rings: The Battle for Middle-Earth,PC,82
839,The Legend of Zelda: Skyward Sword HD,Switch,82
840,ZEN Pinball 2,PlayStation 4,82
841,Hitman: Blood Money,PC,82
842,Bleach: Dark Souls,DS,82
843,Burnout Paradise Remastered,PlayStation 4,82
844,RIVE: Ultimate Edition,Switch,82
845,Bulletstorm: Full Clip Edition,Xbox One,82
846,Need for Speed: Most Wanted,PC,82
847,Saints Row 2,PlayStation 3,82
848,Severed,PlayStation Vita,82
849,Star Wars: Battlefront,PlayStation 2,82
850,Old World,PC,82
851,Pixel Ripped 1995,PlayStation 4,82
852,Fell Seal: Arbiter's Mark,PC,82
853,Azure Striker Gunvolt: Striker Pack,Switch,82
854,OlliOlli2: Welcome to Olliwood,PC,82
855,WildStar,PC,82
856,Broken Age: Act 1,PC,82
857,Divinity II: The Dragon Knight Saga,PC,82
858,Starship Defense,DS,82
859,Out of the Park Baseball 9,PC,82
860,Tekken 5: Dark Resurrection,PlayStation 3,82
861,The Simpsons: Hit & Run,PC,82
862,DDRMAX2 Dance Dance Revolution,PlayStation 2,82
863,NHL Hitz 20-03,PlayStation 2,82
864,America's Army,PC,82
865,Star Trek Bridge Commander,PC,82
866,Seaman,Dreamcast,82
867,The Last Express,PC,82
868,Wreckfest,PC,82
869,A Plague Tale: Innocence,PlayStation 4,82
870,Final Fantasy VII,Switch,82
871,Blur,PlayStation 3,82
872,Resistance: Retribution,PSP,82
873,Hustle Kings,PlayStation 3,82
874,Hot Shots Golf: Out of Bounds,PlayStation 3,82
875,Siesta Fiesta,3DS,82
876,Quake 4,PC,82
877,Umurangi Generation,Switch,82
878,Closure,PlayStation 3,82
879,Kingdom Hearts HD 2.5 ReMIX,PlayStation 3,82
880,Everhood,Switch,82
881,Tom Clancy's Splinter Cell Chaos Theory,GameCube,82
882,Dragon Quest Builders,Switch,82
883,World of Warcraft Classic,PC,82
884,Mega Man 10,Wii,82
885,Starbound,PC,82
886,KORG DS-10 PLUS,DS,82
887,Condemned: Criminal Origins,Xbox 360,82
888,Tony Hawk's Project 8,Xbox 360,82
889,Saints Row IV,Xbox 360,82
890,Injustice: Gods Among Us,Xbox 360,82
891,Nidhogg,PC,82
892,The Elder Scrolls V: Skyrim Special Edition,PlayStation 4,82
893,Battlefield 4,PC,82
894,NBA 2K8,Xbox 360,82
895,Yuppie Psycho,PC,82
896,Torment: Tides of Numenera,PC,82
897,Kalimba,Xbox One,82
898,Tiger Woods PGA Tour 07,Xbox,82
899,Call of the Sea,Xbox One,82
900,Cytus Alpha,Switch,81
901,Atelier Arland Series Deluxe Pack,PlayStation 4,81
902,Metrico+,PlayStation 4,81
903,NHL 14,Xbox 360,81
904,Tekken 7,Xbox One,81
905,Final Fantasy VII Remake Intergrade: Episode INTERmission,PlayStation 5,81
906,NBA 2K8,PlayStation 3,81
907,To the Moon,PC,81
908,Madden NFL 15,PlayStation 4,81
909,Star Wars Pinball VR,PC,81
910,Slime-san: Superslime Edition,PlayStation 4,81
911,Quadrilateral Cowboy,PC,81
912,Kingdoms of Amalur: Reckoning - The Legend of Dead Kel,Xbox 360,81
913,The Sims 3: World Adventures,PC,81
914,Hellblade: Senua's Sacrifice,PlayStation 4,81
915,Painkiller,PC,81
916,Disgaea 5 Complete,Switch,81
917,WarioWare: Touched!,DS,81
918,Plants vs Zombies: Garden Warfare 2,PlayStation 4,81
919,NHL 2K6,PlayStation 2,81
920,Torchlight,Xbox 360,81
921,Danganronpa V3: Killing Harmony,PlayStation 4,81
922,Bomberman Ultra,PlayStation 3,81
923,Growlanser Generations,PlayStation 2,81
924,Airborne Assault: Highway to the Reich,PC,81
925,NCAA March Madness 2004,Xbox,81
926,Nancy Drew: Danger on Deception Island,PC,81
927,Doom,Game Boy Advance,81
928,NASCAR Heat 2002,PlayStation 2,81
929,Shadowrun: Hong Kong,PC,81
930,Fieldrunners,PSP,81
931,Kirby: Planet Robobot,3DS,81
932,War Thunder,PC,81
933,Race Driver 2006,PSP,81
934,Mario & Luigi: Superstar Saga + Bowser's Minions,3DS,81
935,Renegade Ops,Xbox 360,81
936,Where is My Heart?,PSP,81
937,Saints Row,Xbox 360,81
938,Hitman - Episode 6: Hokkaido,PlayStation 4,81
939,Art Academy: Lessons for Everyone,3DS,81
940,Lumines II,PSP,81
941,Splatoon,Wii U,81
942,Supreme Commander: Forged Alliance,PC,81
943,Drill Dozer,Game Boy Advance,81
944,Fuser,PlayStation 4,81
945,Super One More Jump,Switch,81
946,Oxenfree,Switch,81
947,Sunless Sea,PC,81
948,The Walking Dead: Season Two Episode 3 - In Harm's Way,PC,81
949,Duke Nukem Advance,Game Boy Advance,81
950,Marvel Heroes 2015,PC,81
951,Football Manager 2016,PC,81
952,Tearaway Unfolded,PlayStation 4,81
953,Trackmania Turbo,PlayStation 4,81
954,Ratchet: Deadlocked,PlayStation 2,81
955,Phantom Brave,PlayStation 2,81
956,LEGO Star Wars II: The Original Trilogy,Xbox 360,81
957,VVVVVV,PC,81
958,Monster Hunter Freedom Unite,PSP,81
959,Tokyo Mirage Sessions #FE Encore,Switch,81
960,The Sims 4: Discover University,PC,81
961,Contra Anniversary Collection,Switch,81
962,Stellaris: Console Edition,Xbox One,81
963,The Sims 4: Seasons,PC,81
964,Teslagrad,Switch,81
965,Call of Duty: Black Ops III,Xbox One,81
966,Z.H.P. Unlosing Ranger vs Darkdeath Evilman,PSP,81
967,NBA 2K7,PlayStation 2,81
968,Saints Row 2,Xbox 360,81
969,Tom Clancy's Rainbow Six Vegas 2,PlayStation 3,81
970,Resident Evil 5: Lost in Nightmares,PlayStation 3,81
971,Wolfenstein: The New Order,PC,81
972,Fallout: New Vegas - Old World Blues,PlayStation 3,81
973,Super Mega Baseball 2,Xbox One,81
974,Paradise Killer,Switch,81
975,Remnant: From the Ashes - Swamps of Corsus,PC,81
976,World of Final Fantasy Maxima,Xbox One,81
977,Mega Man Anniversary Collection,PlayStation 2,81
978,The Sims Bustin' Out,PlayStation 2,81
979,Mortal Kombat: Deadly Alliance,Xbox,81
980,Medal of Honor Frontline,Xbox,81
981,NHL Hitz 20-03,Xbox,81
982,Star Wars: Jedi Starfighter,PlayStation 2,81
983,FIFA Soccer 2002,GameCube,81
984,TimeSplitters,PlayStation 2,81
985,Downwell,PC,81
986,From Dust,PlayStation 3,81
987,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,81
988,Lone Survivor,PC,81
989,NCAA Football 08,Xbox 360,81
990,The Lion's Song,Switch,81
991,Deus Ex: Mankind Divided - A Criminal Past,PlayStation 4,81
992,Call of Duty: Advanced Warfare,Xbox One,81
993,Star Wars Jedi: Fallen Order,PC,81
994,Star Wars Jedi: Fallen Order,Xbox One,81
995,Capcom Classics Collection,Xbox,81
996,Rising Storm 2: Vietnam,PC,81
997,Alien: Isolation,PC,81
998,Phantom Dust,Xbox,81
999,The Witcher,PC,81
1000,Unravel Two,Xbox One,81
1001,Overcooked! 2,Switch,81
1002,Phoenix Wright: Ace Attorney Trilogy,3DS,81
1003,Kentucky Route Zero - Act I,PC,81
1004,Ghostrunner,PC,81
1005,Call of Duty: Black Ops II,Wii U,81
1006,Jet Lancer,Switch,81
1007,Hunt: Showdown,PlayStation 4,81
1008,Aviary Attorney: Definitive Edition,Switch,81
1009,Frog Detective 2: The Case of the Invisible Wizard,PC,81
1010,The Elder Scrolls Online: Dragonhold,PC,81
1011,Irony Curtain: From Matryoshka with Love,PC,81
1012,Unruly Heroes,PC,81
1013,Lone Survivor: The Director's Cut,PlayStation Vita,81
1014,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,Wii,81
1015,Stygian: Reign of the Old Ones,PC,81
1016,Dishonored: The Brigmore Witches,Xbox 360,81
1017,Life is Strange: Episode 3 - Chaos Theory,PlayStation 4,81
1018,Virtua Fighter 5 Final Showdown,Xbox 360,81
1019,Life is Strange: Before the Storm - Episode 3: Hell is Empty,Xbox One,81
1020,Mega Man Zero 2,Game Boy Advance,81
1021,Major League Baseball 2K5,Xbox,81
1022,MORDHAU,PC,81
1023,FAST Racing NEO,Wii U,81
1024,Faeria,PC,81
1025,Gunslugs,PlayStation Vita,81
1026,Jade Empire: Special Edition,PC,81
1027,Sensible World of Soccer,Xbox 360,81
1028,Ashen,PC,81
1029,Mighty Milky Way,DS,81
1030,Shift 2: Unleashed,PlayStation 3,81
1031,NFL Street,GameCube,81
1032,Time Crisis 3,PlayStation 2,81
1033,Pro Race Driver,PlayStation 2,81
1034,Time Crisis II,PlayStation 2,81
1035,SWAT 3: Elite Edition,PC,81
1036,Asheron's Call,PC,81
1037,Brave Fencer Musashi,PlayStation,81
1038,Trauma Center: Under the Knife,DS,81
1039,"Sakura Wars: So Long, My Love",PlayStation 2,81
1040,Mario Golf: Toadstool Tour,GameCube,81
1041,Cities: Skylines - PlayStation 4 Edition,PlayStation 4,81
1042,Unravel,PC,81
1043,MLB The Show 21,Xbox Series X,81
1044,3D Fantasy Zone II W,3DS,81
1045,Midnight Club II,PC,81
1046,Chessmaster 10th Edition,PC,81
1047,Hitman: Blood Money,Xbox,81
1048,VOEZ,Switch,81
1049,Fire Emblem: Shadow Dragon,DS,81
1050,Untitled Goose Game,Switch,81
1051,The Pedestrian,PC,81
1052,Age of Empires III,PC,81
1053,Tales of Monkey Island Chapter 5: Rise of the Pirate God,PC,81
1054,Fortnite,PC,81
1055,Castlevania: Lords of Shadow - Ultimate Edition,PC,81
1056,Darksiders II,PC,81
1057,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,PC,81
1058,Toy Soldiers: Cold War,Xbox 360,81
1059,Suzerain,PC,81
1060,Chicken Police - Paint it RED!,Xbox One,81
1061,The Elder Scrolls V: Skyrim VR,PC,81
1062,The Cat Lady,PC,81
1063,Assassin's Creed,Xbox 360,81
1064,Overcooked! 2,PlayStation 4,81
1065,Guitar Hero Live,Xbox One,81
1066,Bloodroots,PlayStation 4,81
1067,Skylanders SuperChargers,PlayStation 4,81
1068,ilomilo,Xbox 360,81
1069,Vessel,PC,81
1070,Dawn of Discovery,Wii,81
1071,Captain Toad: Treasure Tracker,Wii U,81
1072,Metro 2033,PC,81
1073,College Hoops 2K7,PlayStation 3,81
1074,Fire Emblem Echoes: Shadows of Valentia,3DS,81
1075,Phoenix Wright: Ace Attorney,DS,81
1076,Life is Strange: Episode 5 - Polarized,PlayStation 4,81
1077,NBA Jam: On Fire Edition,PlayStation 3,81
1078,Mario & Luigi: Dream Team,3DS,81
1079,Uno,Xbox 360,81
1080,Operencia: The Stolen Sun,Switch,81
1081,Wunderling,Switch,81
1082,SteamWorld Heist,PC,81
1083,OutRun 2006: Coast 2 Coast,PC,81
1084,Peter Jackson's King Kong: The Official Game of the Movie,GameCube,81
1085,echochrome,PlayStation 3,81
1086,Blur,PC,81
1087,LEGO Batman 2: DC Super Heroes,PlayStation 3,81
1088,Fly Together!,Switch,81
1089,Helldivers,PlayStation 4,81
1090,Mega Man Anniversary Collection,GameCube,81
1091,The Sims Bustin' Out,GameCube,81
1092,Empires: Dawn of the Modern World,PC,81
1093,Chessmaster 9000,PC,81
1094,Gothic,PC,81
1095,Arcanum: Of Steamworks and Magick Obscura,PC,81
1096,NASCAR Heat,PC,81
1097,Professor Layton and the Azran Legacy,3DS,81
1098,Company of Heroes 2: Ardennes Assault,PC,81
1099,PlanetSide,PC,81
1100,Tales From The Borderlands: Episode 3 - Catch A Ride,PC,81
1101,The Walking Dead: Season Two Episode 2 - A House Divided,PC,81
1102,Star Wars Jedi Knight II: Jedi Outcast,Xbox,81
1103,R-Type Dimensions EX,Switch,81
1104,Rune Factory 4 Special,Switch,81
1105,Finding Paradise,PC,81
1106,Kingdoms of Amalur: Reckoning,PC,81
1107,Boomerang X,PC,81
1108,Brothers: A Tale of Two Sons,PlayStation 4,81
1109,Broken Age,PlayStation 4,81
1110,Life is Strange: Episode 4 - Dark Room,PlayStation 4,81
1111,WindJammers,Switch,81
1112,Tiger Woods PGA Tour 06,Xbox,81
1113,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,PC,81
1114,Sunset Overdrive,Xbox One,81
1115,Super Time Force,Xbox 360,81
1116,Toy Soldiers,Xbox 360,81
1117,The Legend of Heroes: Trails of Cold Steel IV,Switch,81
1118,Stormland,PC,81
1119,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,PC,81
1120,SSX,PlayStation 3,81
1121,Borderlands,PC,81
1122,DG2: Defense Grid 2,PC,81
1123,Crysis,PlayStation 3,81
1124,Crysis,Xbox 360,81
1125,Just Cause 2,Xbox 360,81
1126,Mario Tennis: Power Tour,Game Boy Advance,81
1127,RAGE,Xbox 360,81
1128,Napoleon: Total War,PC,81
1129,Overlord,PC,81
1130,Rockstar Games presents Table Tennis,Xbox 360,81
1131,Metal Gear Solid HD Collection,PlayStation Vita,81
1132,Jak and Daxter Collection,PlayStation 3,81
1133,Samurai Shodown,PlayStation 4,81
1134,Firewatch,PC,81
1135,Shadowverse: Champion's Battle,Switch,81
1136,Overboard!,PC,81
1137,Silicon Dreams,PC,81
1138,The Yakuza Remastered Collection,Xbox One,81
1139,Fuser,Xbox One,81
1140,Going Under,Switch,81
1141,Filament,PC,81
1142,Torchlight II,Switch,81
1143,Hunt: Showdown,PC,81
1144,The Gardens Between,Xbox One,81
1145,Madden NFL 19,Xbox One,81
1146,Reigns: Her Majesty,PC,81
1147,Children of Zodiarcs,PlayStation 4,81
1148,Little Nightmares,PC,81
1149,Shantae: Half-Genie Hero,PlayStation 4,81
1150,Watch Dogs 2,Xbox One,81
1151,Zombie Night Terror,PC,81
1152,Victoria II: Heart of Darkness,PC,81
1153,Terraria,PlayStation 3,81
1154,Borderlands 2: Captain Scarlett and Her Pirate's Booty,Xbox 360,81
1155,Waveform,PC,81
1156,Bit.Trip Flux,Wii,81
1157,Fallout 3: Broken Steel,PlayStation 3,81
1158,Personal Trainer: Cooking,DS,81
1159,Tiger Woods PGA Tour 08,DS,81
1160,NBA Street Homecourt,PlayStation 3,81
1161,The Elder Scrolls IV: Knights of the Nine,PC,81
1162,Red Orchestra: Ostfront 41-45,PC,81
1163,SSX On Tour,Xbox,81
1164,Hot Shots Golf: Open Tee,PSP,81
1165,Kingdom Under Fire: The Crusaders,Xbox,81
1166,The Sims Bustin' Out,Xbox,81
1167,The Simpsons: Hit & Run,Xbox,81
1168,Karnaaj Rally,Game Boy Advance,81
1169,Stronghold,PC,81
1170,Star Fox 64 3D,3DS,81
1171,Yoshi's Island DS,DS,81
1172,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,81
1173,Life is Strange 2: Episode 1 - Roads,PlayStation 4,81
1174,Freedom Fighters,PlayStation 2,81
1175,Phoenix Wright: Ace Attorney - Spirit of Justice,3DS,81
1176,CHUCHEL,PC,81
1177,Gran Turismo 6,PlayStation 3,81
1178,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,PC,81
1179,Cyber Shadow,PC,81
1180,DIRT 5,Xbox Series X,81
1181,GoldenEye 007,Wii,81
1182,Kirby: Nightmare in Dream Land,Game Boy Advance,81
1183,Rochard,PC,81
1184,The Dishwasher: Vampire Smile,Xbox 360,81
1185,SnowRunner,Xbox One,81
1186,Middle-earth: Shadow of War,Xbox One,81
1187,Fallout 3: Broken Steel,PC,81
1188,Cyber Shadow,Xbox One,81
1189,Winning Eleven: Pro Evolution Soccer 2007,PSP,81
1190,Persona Q2: New Cinema Labyrinth,3DS,81
1191,Catherine: Full Body,PlayStation 4,81
1192,Borderlands 3,PC,81
1193,SnowRunner,PlayStation 4,81
1194,Patapon 2,PSP,81
1195,Tiger Woods PGA Tour 06,PC,81
1196,CrossCode,PlayStation 4,81
1197,Timespinner,PlayStation 4,81
1198,Joe Danger 2: The Movie,PlayStation Vita,81
1199,MadWorld,Wii,81
1200,Metal Arms: Glitch in the System,PlayStation 2,81
1201,The Walking Dead: Saints & Sinners,PC,81
1202,Final Fantasy XV,PlayStation 4,81
1203,RollerCoaster Tycoon 3,PC,81
1204,Dragon's Dogma: Dark Arisen,PC,81
1205,Puyo Puyo Tetris,Switch,81
1206,Overcooked! 2,PC,81
1207,Guild Wars 2: Heart of Thorns,PC,81
1208,AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity,PC,81
1209,Tiger Woods PGA Tour 07,PlayStation 3,81
1210,Pokemon Puzzle League,Nintendo 64,81
1211,The Sims 2 University,PC,81
1212,The Legend of Heroes: Trails of Cold Steel IV,PlayStation 4,81
1213,Skulls of the Shogun,Xbox 360,81
1214,Far Cry 3: Blood Dragon,PC,81
1215,Astalon: Tears of the Earth,Switch,81
1216,Assassin's Creed,PlayStation 3,81
1217,Borderlands: The Zombie Island of Dr. Ned,Xbox 360,81
1218,SUPERBEAT: XONiC,PlayStation Vita,81
1219,IL-2 Sturmovik: Birds of Prey,PlayStation 3,81
1220,Ni no Kuni II: Revenant Kingdom,PC,81
1221,FORM,PC,81
1222,MLB 14: The Show,PlayStation 3,81
1223,Bravely Second: End Layer,3DS,81
1224,Terraria,Xbox 360,81
1225,Sid Meier's Civilization: Beyond Earth,PC,81
1226,Pro Evolution Soccer 2018,PC,81
1227,EA Sports Active,Wii,81
1228,Awesomenauts Assemble!,Xbox One,81
1229,Plants vs. Zombies,DS,81
1230,Assassin's Creed Origins,PlayStation 4,81
1231,Captain Toad: Treasure Tracker - Special Episode,Switch,81
1232,Hatsune Miku: Project Diva f,PlayStation Vita,81
1233,Halo: Reach Remastered,PC,81
1234,Madden NFL 07,Wii,81
1235,Littlewood,Switch,81
1236,Laser League,Xbox One,81
1237,escapeVektor: Chapter 1,Wii,81
1238,LostWinds,Wii,81
1239,The Bug Butcher,PC,81
1240,WWE SmackDown! vs. Raw 2006,PSP,81
1241,Final Fantasy XII: Revenant Wings,DS,81
1242,SoulCalibur V,PlayStation 3,81
1243,Project CARS,Xbox One,81
1244,Pool Nation,PlayStation 3,81
1245,Swords & Soldiers,PlayStation 3,81
1246,Super Scribblenauts,DS,81
1247,Final Fantasy Pixel Remaster,PC,81
1248,Embracelet,Switch,81
1249,Sonic the Hedgehog 4: Episode I,Wii,81
1250,NCAA Football 09,PlayStation 3,81
1251,Disney's Toontown Online,PC,81
1252,Mortal Kombat: Deception,Xbox,81
1253,Mario vs. Donkey Kong,Game Boy Advance,81
1254,Combat Mission 3: Afrika Korps,PC,81
1255,EverQuest: The Planes of Power,PC,81
1256,Rails Across America,PC,81
1257,007: The World is Not Enough,Nintendo 64,81
1258,Flanker 2.0,PC,81
1259,Wasteland 2,PC,81
1260,Muramasa: The Demon Blade,Wii,81
1261,Anno 1800,PC,81
1262,Kingdoms of Amalur: Reckoning,PlayStation 3,81
1263,Minit,PlayStation 4,81
1264,Madden NFL 13,Xbox 360,81
1265,Jamestown: Legend of the Lost Colony,PC,81
1266,Poker Smash,Xbox 360,81
1267,Tales From The Borderlands: Episode 2 - Atlas Mugged,PlayStation 4,81
1268,Call of Duty: Black Ops,PC,81
1269,Call of Duty: Modern Warfare,PC,81
1270,Castlevania Anniversary Collection,Switch,81
1271,Kohan II: Kings of War,PC,81
1272,Star Wars Pinball: The Force Awakens,PlayStation 4,81
1273,College Hoops 2K8,Xbox 360,81
1274,Monaco: What's Yours Is Mine,Xbox 360,81
1275,Chivalry 2,Xbox Series X,81
1276,Midnight Club: Los Angeles,Xbox 360,81
1277,Metal Gear Online,PlayStation 3,81
