,game,platform,rating
1281,Ace Combat Assault Horizon: Enhanced Edition,PC,77
1282,Yggdra Union,Game Boy Advance,77
1283,Resident Evil: Revelations,PC,77
1284,Bejeweled Twist,DS,77
1285,Quantum Conundrum,PC,77
1286,Sniper Elite VR,PlayStation 4,77
1287,Xeodrifter,PlayStation 4,77
1288,Lost Horizon,PC,77
1289,Rocksmith,Xbox 360,77
1290,moon,Switch,77
1291,Zuma Deluxe,Xbox 360,77
1292,L.A. Noire,Xbox One,77
1293,Game of Thrones: Episode Five - A Nest of Vipers,PlayStation 4,77
1294,Pure Pool,Switch,77
1295,The Lion's Song,PC,77
1296,Chronos,PC,77
1297,Battlefleet Gothic: Armada,PC,77
1298,Genesis Noir,PC,77
1299,The Sims 4: Get Famous,PC,77
1300,The Elder Scrolls V: Skyrim VR,PlayStation 4,77
1301,Angry Video Game Nerd Adventures,PC,77
1302,Etrian Odyssey III: The Drowned City,DS,77
1303,NHL 06,PC,77
1304,Knights of Honor,PC,77
1305,FIFA 21,Xbox One,77
1306,Dragon Age: Inquisition - Trespasser,PC,77
1307,Fantasia: Music Evolved,Xbox One,77
1308,Outpost Kaloki X,Xbox 360,77
1309,EverQuest Online Adventures: Frontiers,PlayStation 2,77
1310,Monster Rancher 4,PlayStation 2,77
1311,True Crime: Streets of LA,PlayStation 2,77
1312,MoonBase Commander,PC,77
1313,GT Advance 2: Rally Racing,Game Boy Advance,77
1314,Monster Rancher 3,PlayStation 2,77
1315,The Last Blade 2: Heart of the Samurai,Dreamcast,77
1316,Anachronox,PC,77
1317,Command & Conquer: Red Alert 3,Xbox 360,77
1318,New Play Control! Pikmin,Wii,77
1319,LEGO Harry Potter: Years 5-7,Xbox 360,77
1320,Mutant Storm Empire,Xbox 360,77
1321,Solo,PC,77
1322,Downstream Panic!,PSP,77
1323,Everyday Shooter,PC,77
1324,DOOM II,Xbox 360,77
1325,Mega Man Zero 4,Game Boy Advance,77
1326,Might & Magic: Heroes VI,PC,77
1327,Enigma: Rising Tide,PC,77
1328,Call of Duty: Infinite Warfare,PlayStation 4,77
1329,Soul Sacrifice,PlayStation Vita,77
1330,Dodgeball Academia,PC,77
1331,Super Mega Baseball 2,PlayStation 4,77
1332,Portal Knights,Xbox One,77
1333,Need for Speed Carbon,Xbox 360,77
1334,Champions: Return to Arms,PlayStation 2,77
1335,XCOM: Chimera Squad,PC,77
1336,Buzz! The Hollywood Quiz,PlayStation 2,77
1337,Panzer Paladin,Switch,77
1338,Second Sight,GameCube,77
1339,Endless Space,PC,77
1340,Costume Quest,PlayStation 3,77
1341,A Case of Distrust,PC,77
1342,Batman: The Enemy Within - Episode 4: What Ails You,PC,77
1343,The Wolf Among Us: Episode 3 - A Crooked Mile,Xbox 360,77
1344,Zombie Army 4: Dead War,Xbox One,77
1345,Tom Clancy's EndWar,Xbox 360,77
1346,Timelie,PC,77
1347,MLB 11: The Show,PSP,77
1348,Before Your Eyes,PC,77
1349,Kathy Rain,PC,77
1350,Lost Orbit,PlayStation 4,77
1351,Dragon's Crown,PlayStation Vita,77
1352,Observer,PlayStation 4,77
1353,Pro Evolution Soccer 2009,PlayStation 3,77
1354,Metro 2033,Xbox 360,77
1355,Resident Evil 3,PC,77
1356,Exit,PSP,77
1357,The Sexy Brutale,PlayStation 4,77
1358,Sniper Elite 4,PlayStation 4,77
1359,Guilty Gear XX Accent Core,PlayStation 2,77
1360,NHL Eastside Hockey Manager,PC,77
1361,Final Fantasy XI: Chains of Promathia,PlayStation 2,77
1362,F-Zero GP Legend,Game Boy Advance,77
1363,MLB SlugFest: Loaded,PlayStation 2,77
1364,The Suffering,PlayStation 2,77
1365,FIFA Soccer 2004,PC,77
1366,The Thing,PC,77
1367,All-Star Baseball 2002,PlayStation 2,77
1368,Starfleet Command Volume II: Empires at War,PC,77
1369,Resident Evil 2,Dreamcast,77
1370,Demolition Racer: No Exit,Dreamcast,77
1371,SimCity 3000 Unlimited,PC,77
1372,SkyDrift,Xbox 360,77
1373,NCAA Football 14,Xbox 360,77
1374,Evolve,PC,77
1375,Need for Speed: Hot Pursuit Remastered,Xbox One,77
1376,Cross Racing Championship 2005,PC,77
1377,Disney Classic Games: Aladdin and the Lion King,PlayStation 4,77
1378,Inazuma Eleven Go: Chrono Stones: Wildfire,3DS,77
1379,MotoGP 21,PlayStation 5,77
1380,Unruly Heroes,Xbox One,77
1381,Ruiner,Xbox One,77
1382,Borderlands: The Pre-Sequel,PlayStation 3,77
1383,Transformers: War for Cybertron,PlayStation 3,77
1384,NHL 18,Xbox One,77
1385,NHL 20,PlayStation 4,77
1386,Darksiders Genesis,Xbox One,77
1387,Virtua Tennis 4: World Tour Edition,PlayStation Vita,77
1388,Tropico 4,Xbox 360,77
1389,Trajectile,DS,77
1390,The Godfather,Xbox 360,77
1391,Strider,PlayStation 4,77
1392,Grandia III,PlayStation 2,77
1393,DOOM Eternal: The Ancient Gods Part Two,Xbox One,77
1394,Ys Origin,PlayStation 4,77
1395,Day of Infamy,PC,77
1396,Crusader Kings II: Sons of Abraham,PC,77
1397,Secret Weapons Over Normandy,Xbox,77
1398,Risen,PC,77
1399,VA-11 Hall-A: Cyberpunk Bartender Action,PC,77
1400,X-Men Origins: Wolverine,PC,77
1401,Penny Arcade Adventures: Episode Three,PC,77
1402,Valiant Hearts: The Great War,Switch,77
1403,Resident Evil: Revelations 2 - Episode 3: Judgment,PlayStation 4,77
1404,Donkey Kong Country 3,Game Boy Advance,77
1405,The Gunstringer,Xbox 360,77
1406,Dragon's Dogma: Dark Arisen,Xbox 360,77
1407,Little Big Workshop,PC,77
1408,Assassin's Creed III Remastered,Xbox One,77
1409,Battlestar Galactica Deadlock,PC,77
1410,Doom 3: Resurrection of Evil,Xbox,77
1411,Heavy Weapon: Atomic Tank,Xbox 360,77
1412,Mortal Kombat: Deception,GameCube,77
1413,Pro Evolution Soccer 2012,PC,77
1414,Summon Night: Swordcraft Story,Game Boy Advance,77
1415,NFL Street 2,PlayStation 2,77
1416,Remnant: From the Ashes,PlayStation 4,77
1417,Sleeping Dogs: Definitive Edition,PlayStation 4,77
1418,Grey Goo,PC,77
1419,The Adventures of Shuggy,Xbox 360,77
1420,F1 2013,PlayStation 3,77
1421,Xenonauts,PC,77
1422,Magic: The Gathering - Duels of the Planeswalkers 2012,PC,77
1423,Hitman - Intro Pack,PlayStation 4,77
1424,Forza Horizon 4: LEGO Speed Champions,Xbox One,77
1425,The Vanishing of Ethan Carter,Xbox One,77
1426,Warhammer: End Times - Vermintide,Xbox One,77
1427,Aviary Attorney,PC,77
1428,La-Mulana EX,PlayStation Vita,77
1429,The Darkness II,PC,77
1430,Uno Rush,Xbox 360,77
1431,Perimeter,PC,77
1432,Romance of the Three Kingdoms VIII,PlayStation 2,77
1433,Outlaw Volleyball,Xbox,77
1434,Mega Man Battle Network 3 White,Game Boy Advance,77
1435,Metal Gear Solid 2: Substance,PC,77
1436,Harry Potter and the Chamber of Secrets,PC,77
1437,RalliSport Challenge,PC,77
1438,Mech Platoon,Game Boy Advance,77
1439,Makai Kingdom: Chronicles of the Sacred Tome,PlayStation 2,77
1440,Broken Sword 5: The Serpent's Curse,Xbox One,77
1441,Madden NFL 10,Wii,77
1442,Gun,GameCube,77
1443,Assetto Corsa Competizione,PC,77
1444,Donut County,PC,77
1445,Headlander,PlayStation 4,77
1446,ZombiU,Wii U,77
1447,Unbound: Worlds Apart,Switch,77
1448,Scarlet Nexus,Xbox Series X,77
1449,Nioh 2: The Tengu's Disciple,PlayStation 4,77
1450,Northgard,Switch,77
1451,Mega Man Legacy Collection 2,Switch,77
1452,Batman: The Enemy Within - Episode 4: What Ails You,PlayStation 4,77
1453,The Long Dark,PC,77
1454,Toukiden 2,PlayStation 4,77
1455,Ar nosurge Plus: Ode to an Unborn Star,PlayStation Vita,77
1456,Three Fourths Home,PC,77
1457,Pix the Cat,PC,77
1458,BlazBlue: Continuum Shift II,PSP,77
1459,Tomena Sanner,Wii,77
1460,Star Wars Galaxies: Jump to Lightspeed,PC,77
1461,Shining Force: Resurrection of the Dark Dragon,Game Boy Advance,77
1462,Tiger Woods PGA Tour 14,Xbox 360,77
1463,Guitar Hero: Warriors of Rock,Wii,77
1464,Stranglehold,PC,77
1465,Guilty Gear Judgment,PSP,77
1466,Law & Order: Justice Is Served,PC,77
1467,Remothered: Tormented Fathers,PC,77
1468,Plants vs. Zombies,PlayStation Vita,77
1469,"Warhammer 40,000: Dawn of War III",PC,77
1470,Cognition: An Erica Reed Thriller Episode 3 - The Oracle,PC,77
1471,Overcooked!: Special Edition,Switch,77
1472,Borderlands 3: Bounty of Blood,PC,77
1473,The Keep,3DS,77
1474,F.E.A.R. 2: Project Origin,Xbox 360,77
1475,LEGO Star Wars,PC,77
1476,The Sims Medieval,PC,77
1477,TERA,PC,77
1478,LISA: The Painful,PC,77
1479,Risk of Rain,PC,77
1480,Hamilton's Great Adventure,PC,77
1481,Garou: Mark of the Wolves,Xbox 360,77
1482,WWE 2K19,Xbox One,77
1483,Magic: The Gathering - Duels of the Planeswalkers 2013,PC,77
1484,Pangya Fantasy Golf,PSP,77
1485,Hue,PlayStation 4,77
1486,Immortals Fenyx Rising,PlayStation 5,77
1487,Gun,PlayStation 2,77
1488,Tales of Graces f,PlayStation 3,77
1489,Klonoa,Wii,77
1490,Hotshot Racing,PlayStation 4,77
1491,Spintires: MudRunner,PC,77
1492,Dungeons & Dragons: Chronicles of Mystara,Wii U,77
1493,Disney's Kim Possible 2: Drakken's Demise,Game Boy Advance,77
1494,Brute Force,Xbox,77
1495,Tom Clancy's Splinter Cell,Game Boy Advance,77
1496,Doom II,Game Boy Advance,77
1497,Legacy of Kain: Soul Reaver 2,PC,77
1498,Dark Reign 2,PC,77
1499,Furi,PlayStation 4,77
1500,A World of Keflings,Xbox 360,77
1501,Stranglehold,PlayStation 3,77
1502,Just Dance 4,Xbox 360,77
1503,Battlefield 2: Special Forces,PC,77
1504,Peter Jackson's King Kong: The Official Game of the Movie,PC,77
1505,SaGa Frontier Remastered,PlayStation 4,77
1506,Pac-Man Championship Edition 2,Xbox One,77
1507,Harvest Moon DS: Sunshine Islands,DS,77
1508,Darksiders Genesis,PlayStation 4,77
1509,Trauma Center: New Blood,Wii,77
1510,The Pathless,PlayStation 4,77
1511,LEGO Indiana Jones: The Original Adventures,PlayStation 3,77
1512,The World Ends with You: Final Remix,Switch,77
1513,Mercury Meltdown Revolution,Wii,77
1514,de Blob 2,Xbox 360,77
1515,Star Renegades,PC,77
1516,Moving Out,Switch,77
1517,Peggle 2,Xbox One,77
1518,Attack of the Friday Monsters! A Tokyo Tale,3DS,77
1519,Men of War: Red Tide,PC,77
1520,Dead to Rights,GameCube,77
1521,MLB 07: The Show,PlayStation 3,77
1522,GNOG,PlayStation 4,77
1523,Dragon Ball Z: Budokai 3,PlayStation 2,77
1524,Full House Poker,Xbox 360,77
1525,Warriors Orochi 3 Ultimate,PlayStation 4,77
1526,When The Past Was Around,PC,77
1527,The Book of Unwritten Tales 2,Switch,77
1528,Mothergunship,Xbox One,77
1529,Dark Train,PC,77
1530,The Legend of Heroes: Trails of Cold Steel,PlayStation Vita,77
1531,Transformers: Fall of Cybertron,PlayStation 3,77
1532,Sniper Elite,Xbox,77
1533,Dragon Quest Monsters: Joker 2,DS,77
1534,Football Manager Touch 2018,Switch,77
1535,Mantis Burn Racing,Switch,77
1536,Battlefield 2142: Northern Strike,PC,77
1537,Brain Age: Train Your Brain in Minutes a Day!,DS,77
1538,Tiny Metal: Full Metal Rumble,Switch,77
1539,Darksiders: Warmastered Edition,Switch,77
1540,Skylanders: Spyro's Adventure,PlayStation 3,77
1541,Cleopatra: Queen of the Nile,PC,77
1542,Ace Combat: Assault Horizon,PlayStation 3,77
1543,MotoGP 21,Xbox Series X,77
1544,Full Throttle Remastered,PC,77
1545,New Super Luigi U,Wii U,77
1546,Life is Strange: Before the Storm,PC,77
1547,FIFA Street,Xbox 360,77
1548,Awesomenauts,Xbox 360,77
1549,Final Fantasy Crystal Chronicles: Ring of Fates,DS,77
1550,3D Dot Game Heroes,PlayStation 3,77
1551,Do Not Feed the Monkeys,Switch,77
1552,Control: The Foundation,PC,77
1553,The Shapeshifting Detective,Xbox One,77
1554,The Darkside Detective,PC,77
1555,Embers of Mirrim,Xbox One,77
1556,Aaero,PlayStation 4,77
1557,Game of Thrones: Episode Four - Sons of Winter,PC,77
1558,Tetrobot and Co.,Wii U,77
1559,DG2: Defense Grid 2,PlayStation 4,77
1560,NCAA Football 14,PlayStation 3,77
1561,Tiger Woods PGA Tour 13,Xbox 360,77
1562,Pool Paradise,PlayStation 2,77
1563,Need for Speed Underground,Game Boy Advance,77
1564,The Lord of the Rings: The Return of the King,Game Boy Advance,77
1565,Sonic Pinball Party,Game Boy Advance,77
1566,MLB Slugfest 20-03,PlayStation 2,77
1567,Super Bust-A-Move,Game Boy Advance,77
1568,ESPN MLS ExtraTime,PlayStation 2,77
1569,Insanely Twisted Shadow Planet,Xbox 360,77
1570,The Disney Afternoon Collection,PlayStation 4,77
1571,Madden NFL 07,PlayStation 3,77
1572,Tropico 5,PlayStation 4,77
1573,Worms 2: Armageddon,PlayStation 3,77
1574,Crysis 3,Xbox 360,77
1575,New Super Lucky's Tale,Switch,77
1576,Blasters of the Universe,PlayStation 4,77
1577,Toki Tori 2 +,PC,77
1578,Left 4 Dead: Crash Course,Xbox 360,77
1579,Blitz: The League,PlayStation 2,77
1580,Worms W.M.D,PC,77
1581,From Dust,PC,77
1582,Rugby 06,Xbox,77
1583,The Banner Saga,Xbox One,77
1584,D4: Dark Dreams Don't Die,Xbox One,77
1585,Sniper Elite,PlayStation 2,77
1586,Batman: The Enemy Within - Episode 1: The Enigma,PC,77
1587,Q.U.B.E. 2,PC,77
1588,Kingdom Hearts HD 2.8 Final Chapter Prologue,PlayStation 4,77
1589,Ys VI: The Ark of Napishtim,PC,77
1590,War Thunder,PlayStation 4,77
1591,Destiny,PlayStation 4,77
1592,Knytt Underground,Wii U,77
1593,Pro Evolution Soccer 2008,Xbox 360,77
1594,WWE 2K19,PlayStation 4,77
1595,Bonkies,PlayStation 4,77
1596,Unto The End,PlayStation 4,77
1597,DOOM 64,Switch,77
1598,Disgaea 1 Complete,Switch,77
1599,Batman: The Telltale Series - Episode 5: City of Light,Xbox One,77
1600,Skullgirls: 2nd Encore,PlayStation Vita,76
1601,Mechanic Master,DS,76
1602,Yu-Gi-Oh! World Championship 2007,DS,76
1603,Transformers: War for Cybertron,Xbox 360,76
1604,LawBreakers,PC,76
1605,Operation Flashpoint: Dragon Rising,PlayStation 3,76
1606,LEGO Harry Potter: Years 5-7,PlayStation 3,76
1607,One Piece: Pirate Warriors 4,Xbox One,76
1608,BlazBlue: Cross Tag Battle,PlayStation 4,76
1609,Renegade Ops,PC,76
1610,Bravely Default II,Switch,76
1611,Green Day: Rock Band,Wii,76
1612,MotoGP 19,PlayStation 4,76
1613,Pode,PlayStation 4,76
1614,Kerbal Space Program: Making History,PC,76
1615,Dragon Quest Heroes II,PlayStation 4,76
1616,LEGO Indiana Jones: The Original Adventures,PSP,76
1617,Trainz Railroad Simulator 2004,PC,76
1618,Trevor Chan's Restaurant Empire,PC,76
1619,MLB Slugfest 20-04,GameCube,76
1620,Tom Clancy's Rainbow Six: Rogue Spear,Game Boy Advance,76
1621,NBA Inside Drive 2002,Xbox,76
1622,TransWorld Surf,Xbox,76
1623,Patrician II: Quest for Power,PC,76
1624,MX 2002 Featuring Ricky Carmichael,PlayStation 2,76
1625,Tony Hawk's American Wasteland,GameCube,76
1626,Puyo Pop Fever,DS,76
1627,Tacoma,PC,76
1628,Call of Duty: Black Ops Cold War,Xbox Series X,76
1629,Rayman Raving Rabbids,Wii,76
1630,Carrion,Switch,76
1631,Gatling Gears,PlayStation 3,76
1632,Guwange,Xbox 360,76
1633,Singularity,PC,76
1634,MotoGP 20,PlayStation 4,76
1635,Battlestations: Midway,PC,76
1636,Trials of Mana,PlayStation 4,76
1637,The Council - Episode 2: Hide and Seek,Xbox One,76
1638,Nihilumbra,Wii U,76
1639,Mortal Kombat X,PC,76
1640,Strider,Xbox 360,76
1641,SteamWorld Dig,PC,76
1642,FlatOut 2,PC,76
1643,Persona 4: Dancing All Night,PlayStation Vita,76
1644,Q.U.B.E. Director's Cut,PlayStation 4,76
1645,NCAA Football 13,Xbox 360,76
1646,Spec Ops: The Line,Xbox 360,76
1647,Journey of the Broken Circle,Switch,76
1648,The Long Dark,Switch,76
1649,For the King,Switch,76
1650,The LEGO NINJAGO Movie Video Game,Xbox One,76
1651,The Bridge,Xbox 360,76
1652,Madden NFL 08,Wii,76
1653,Tom Clancy's Ghost Recon Advanced Warfighter 2,PC,76
1654,Samurai Shodown,PC,76
1655,Torment: Tides of Numenera,PlayStation 4,76
1656,Forza Horizon: Rally Expansion Pack,Xbox 360,76
1657,Call of Duty 2: Big Red One,GameCube,76
1658,Karaoke Revolution Volume 2,PlayStation 2,76
1659,DOOM Eternal: The Ancient Gods Part One,PlayStation 4,76
1660,Call of Duty: Black Ops Cold War,PC,76
1661,Roki,PC,76
1662,inbento,Switch,76
1663,Cosmic Star Heroine,PlayStation 4,76
1664,Polaris Sector,PC,76
1665,The Aquatic Adventure of the Last Human,PC,76
1666,Dishonored: Definitive Edition,Xbox One,76
1667,Apotheon,PlayStation 4,76
1668,Heroes of Newerth,PC,76
1669,R.U.S.E.,PlayStation 3,76
1670,PGA Tour 2K21,PlayStation 4,76
1671,Toki Tori 2,Wii U,76
1672,Frozen Synapse 2,PC,76
1673,Quantum Conundrum,Xbox 360,76
1674,Wizard of Legend,Switch,76
1675,Dokuro,PlayStation Vita,76
1676,Inmost,PC,76
1677,Heroes of the Pacific,Xbox,76
1678,ScourgeBringer,PC,76
1679,Secret World Legends,PC,76
1680,Airborne Kingdom,PC,76
1681,NCAA March Madness 06,Xbox,76
1682,Ghostrunner,PlayStation 4,76
1683,Total War: WARHAMMER - Realm of the Wood Elves,PC,76
1684,Chariot,PlayStation 4,76
1685,R-Type Dimensions,Xbox 360,76
1686,Pool Paradise,GameCube,76
1687,CT Special Forces 2: Back in the Trenches,Game Boy Advance,76
1688,Vegas Tycoon,PC,76
1689,WWE WrestleMania XIX,GameCube,76
1690,Disney's Extreme Skate Adventure,GameCube,76
1691,MLB Slugfest 20-04,Xbox,76
1692,Spider-Man: The Movie,GameCube,76
1693,Blood Omen 2,Xbox,76
1694,Knockout Kings 2002,PlayStation 2,76
1695,Mega Man X5,PlayStation,76
1696,Tomb Raider III,PlayStation,76
1697,Endless Ocean: Blue World,Wii,76
1698,Saints Row: The Third Remastered,Xbox One,76
1699,Half-Minute Hero: Super Mega Neo Climax,Xbox 360,76
1700,Guilty Gear XX Accent Core Plus,Wii,76
1701,Mario vs. Donkey Kong 2: March of the Minis,DS,76
1702,Q.U.B.E. 2,PlayStation 4,76
1703,Star Wars: Battlefront (2004),PC,76
1704,Unravel Two,PC,76
1705,2064: Read Only Memories,PlayStation 4,76
1706,Shadows of the Damned,Xbox 360,76
1707,Droplitz,PlayStation 3,76
1708,Resonance,PC,76
1709,SingStar Legends,PlayStation 2,76
1710,Dance Dance Revolution Extreme 2,PlayStation 2,76
1711,The Sims 2: Pets,PC,76
1712,Green Hell,PlayStation 4,76
1713,Puyo Puyo Tetris 2,PlayStation 5,76
1714,Deliver Us The Moon,Xbox One,76
1715,Hob: The Definitive Edition,Switch,76
1716,Operencia: The Stolen Sun,PC,76
1717,She Remembered Caterpillars,Switch,76
1718,NBA 2K19,PC,76
1719,Last Day of June,Switch,76
1720,de Blob 2,Xbox One,76
1721,The Elder Scrolls Online: Morrowind,Xbox One,76
1722,Old Man's Journey,PC,76
1723,GoD Factory: Wingmen,PC,76
1724,Escape Goat 2,PC,76
1725,Saints Row IV,PlayStation 3,76
1726,Shift Extended,PSP,76
1727,Plain Sight,PC,76
1728,Silent Hill 4: The Room,Xbox,76
1729,Street Fighter II' Hyper Fighting,Xbox 360,76
1730,Band Hero,Xbox 360,76
1731,Spider-Man: The Movie,PlayStation 2,76
1732,Geometry Wars: Retro Evolved,PC,76
1733,Pokemon Art Academy,3DS,76
1734,Green Day: Rock Band,PlayStation 3,76
1735,Call of Cthulhu: Dark Corners of the Earth,PC,76
1736,LEGO Star Wars III: The Clone Wars,PC,76
1737,Tony Hawk's Downhill Jam,DS,76
1738,Crysis 3,PC,76
1739,The Disney Afternoon Collection,Xbox One,76
1740,Tethered,PlayStation 4,76
1741,Imperator: Rome,PC,76
1742,Pacific Fighters,PC,76
1743,Save me Mr Tako: Definitive Edition,Switch,76
1744,Tropico 6,PlayStation 4,76
1745,Hob,PC,76
1746,Master X Master,PC,76
1747,Chime Sharp,PlayStation 4,76
1748,Suikoden Tierkreis,DS,76
1749,Disney's Extreme Skate Adventure,Xbox,76
1750,Devil May Cry 4: Special Edition,Xbox One,76
1751,Total War: Rome II,PC,76
1752,Solatorobo: Red the Hunter,DS,76
1753,Wolfenstein: The Old Blood,PC,76
1754,Bone: The Great Cow Race,PC,76
1755,Strider,Xbox One,76
1756,WRC 8 FIA World Rally Championship,Xbox One,76
1757,Dead or Alive 5,Xbox 360,76
1758,Knights in the Nightmare,DS,76
1759,Mortal Shell,PC,76
1760,Aion,PC,76
1761,Bloodroots,PC,76
1762,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,PC,76
1763,10 Second Ninja X,PlayStation 4,76
1764,Major League Baseball 2K10,Xbox 360,76
1765,Pirates of the Burning Sea,PC,76
1766,Tales of Phantasia,Game Boy Advance,76
1767,Cake Bash,PlayStation 4,76
1768,The Bigs 2,Xbox 360,76
1769,Truberbrook,Xbox One,76
1770,Grand Kingdom,PlayStation Vita,76
1771,Luckslinger,PC,76
1772,LEGO Harry Potter: Years 5-7,Wii,76
1773,Heroes of the Pacific,PC,76
1774,Dead or Alive 6,Xbox One,76
1775,Gradius Collection,PSP,76
1776,Creature in the Well,Switch,76
1777,SoulCalibur II HD Online,Xbox 360,76
1778,Brothers in Arms: Hell's Highway,PlayStation 3,76
1779,Peggle Nights,PC,76
1780,Call of Juarez: Gunslinger,Xbox 360,76
1781,Obduction,PC,76
1782,Ratchet & Clank: Into the Nexus,PlayStation 3,76
1783,.hack//Mutation Part 2,PlayStation 2,76
1784,Second Sight,PlayStation 2,76
1785,For Honor,PC,76
1786,Final Fantasy II Pixel Remaster,PC,76
1787,Beautiful Desolation,PC,76
1788,ToeJam & Earl: Back in the Groove,PC,76
1789,Race the Sun,PlayStation 4,76
1790,Operation Flashpoint: Dragon Rising,PC,76
1791,RIDE 4,PC,76
1792,Transport Fever 2,PC,76
1793,Blazing Chrome,PlayStation 4,76
1794,MySims Kingdom,Wii,76
1795,Lock On: Modern Air Combat,PC,76
1796,Mat Hoffman's Pro BMX 2,PlayStation 2,76
1797,TransWorld Surf,PlayStation 2,76
1798,Monster Rancher Advance,Game Boy Advance,76
1799,High Heat Major League Baseball 2002,PC,76
1800,Triple Play Baseball,PlayStation,76
1801,The Devil Inside,PC,76
1802,LEGO Batman: The Videogame,Xbox 360,76
1803,SaGa: Scarlet Grace - Ambitions,PlayStation 4,76
1804,Atelier Ayesha Plus: The Alchemist of Dusk,PlayStation Vita,76
1805,The Fall,PC,76
1806,Trover Saves the Universe,PlayStation 4,76
1807,Lego Star Wars,Xbox,76
1808,Super Chariot,Switch,76
1809,Ketzal's Corridors,3DS,76
1810,Antipole,DS,76
1811,Elemental Gearbolt,PlayStation,76
1812,Riviera: The Promised Land,Game Boy Advance,76
1813,Aegis Defenders,PC,76
1814,JumpJet Rex,PC,76
1815,Mutazione,PlayStation 4,76
1816,Friday the 13th: Killer Puzzle,Switch,76
1817,Life is Strange: Episode 4 - Dark Room,PC,76
1818,Clustertruck,PC,76
1819,Contra ReBirth,Wii,76
1820,FIFA World Cup: Germany 2006,GameCube,76
1821,Harvest Moon: Animal Parade,Wii,76
1822,Ratchet & Clank Future: Quest for Booty,PlayStation 3,76
1823,L.A. Noire,PlayStation 4,76
1824,Resident Evil 5: Desperate Escape,Xbox 360,76
1825,Scarface: The World Is Yours,Xbox,76
1826,Call of Duty: Modern Warfare - Reflex Edition,Wii,76
1827,Persona 5 Strikers,PC,76
1828,Mafia: Definitive Edition,PlayStation 4,76
1829,Call of Duty: Black Ops II - Uprising,Xbox 360,76
1830,Miasmata,PC,76
1831,Madden NFL 20,PlayStation 4,76
1832,Burnout Dominator,PlayStation 2,76
1833,Gun,PC,76
1834,Puzzle Quest: Galactrix,Xbox 360,76
1835,Multiwinia: Survival of the Flattest,PC,76
1836,The Beginner's Guide,PC,76
1837,Pokken Tournament,Wii U,76
1838,LEGO Builder's Journey,Switch,76
1839,The Outer Worlds: Murder on Eridanos,PC,76
1840,TENS!,Switch,76
1841,Noita,PC,76
1842,Minoria,PlayStation 4,76
1843,Brigandine: The Legend of Runersia,Switch,76
1844,The Surge 2,PC,76
1845,Old School Musical,Switch,76
1846,Crash Bandicoot N. Sane Trilogy,PC,76
1847,The Elder Scrolls Online: Summerset,PlayStation 4,76
1848,Masters of Anima,Switch,76
1849,Wulverblade,PlayStation 4,76
1850,Syberia,Switch,76
1851,Chaos;Child,PlayStation 4,76
1852,Piczle Lines DX,Switch,76
1853,The Long Dark,Xbox One,76
1854,Battlefield 1: They Shall Not Pass,PC,76
1855,ACA NeoGeo: Metal Slug 3,Switch,76
1856,Call of Duty: Infinite Warfare - Sabotage,PlayStation 4,76
1857,Werewolves Within,PlayStation 4,76
1858,Trackmania Turbo,Xbox One,76
1859,Far Cry 4: Valley of the Yetis,Xbox One,76
1860,Castle In The Darkness,PC,76
1861,Assassin's Creed IV: Black Flag - Freedom Cry,Xbox One,76
1862,BioShock Infinite: Burial at Sea - Episode One,PlayStation 3,76
1863,Volgarr the Viking,PC,76
1864,Deus Ex: Human Revolution - The Missing Link,Xbox 360,76
1865,LEGO Star Wars III: The Clone Wars,Wii,76
1866,Deathsmiles,Xbox 360,76
1867,Mario & Sonic at the Olympic Winter Games,DS,76
1868,Bubble Bobble Plus!,Wii,76
1869,Brothers in Arms: Hell's Highway,Xbox 360,76
1870,Chessmaster LIVE,Xbox 360,76
1871,MVP 07 NCAA Baseball,PlayStation 2,76
1872,UEFA Euro 2004: Portugal,PC,76
1873,Dominions II: The Ascension Wars,PC,76
1874,American Conquest,PC,76
1875,Spyro 2: Season of Flame,Game Boy Advance,76
1876,Dave Mirra Freestyle BMX 2,Xbox,76
1877,Harvest Moon: Save the Homeland,PlayStation 2,76
1878,Boxing Fever,Game Boy Advance,76
1879,Sega Bass Fishing 2,Dreamcast,76
1880,Toy Story Racer,PlayStation,76
1881,Star Wars Episode I: Jedi Power Battles,Dreamcast,76
1882,Star Trek: Invasion,PlayStation,76
1883,Call of Duty: Finest Hour,PlayStation 2,76
1884,Assassin's Creed Syndicate,PlayStation 4,76
1885,Twisted Metal,PlayStation 3,76
1886,Yo-kai Watch,3DS,76
1887,WindJammers,PlayStation 4,76
1888,Super Mario Party,Switch,76
1889,Mario & Luigi: Paper Jam,3DS,76
1890,Divinity: Dragon Commander,PC,76
1891,Penny Arcade Adventures: Episode One,Xbox 360,76
1892,Sonic Generations,PlayStation 3,76
1893,The Suffering: Ties That Bind,Xbox,76
1894,Sushi Striker: The Way of Sushido,Switch,76
1895,Donkey Konga,GameCube,76
1896,Zuma's Revenge!,Xbox 360,76
1897,MLB 12: The Show,PlayStation Vita,76
1898,World of Tanks,Xbox One,76
1899,NHL 07,PlayStation 2,76
1900,The Denpa Men 2: Beyond the Waves,3DS,76
1901,Singularity,Xbox 360,76
1902,Rush for Berlin,PC,76
1903,Control: AWE,PlayStation 4,76
1904,Masquerada: Songs and Shadows,PlayStation 4,76
