,game,platform,rating
1288,Magicka: Wizard Wars,PC,69
1289,Prinny 1-2: Exploded and Reloaded,Switch,69
1290,Ninja Gaiden 3: Razor's Edge,Wii U,69
1291,The Bunker,PlayStation 4,69
1292,The Grim Adventures of Billy & Mandy,GameCube,69
1293,Tony Hawk's American Wasteland,PC,69
1294,Monsters vs. Aliens,Wii,69
1295,Gyrostarr,Wii,69
1296,NBA 10 The Inside,PSP,69
1297,Star Fox Zero,Wii U,69
1298,Duke Nukem 3D: Megaton Edition,PlayStation Vita,69
1299,BloodRayne: Betrayal,PlayStation 3,69
1300,Dynasty Warriors 8: Xtreme Legends Complete Edition,PlayStation 4,69
1301,Shark Tale,PlayStation 2,69
1302,Magna Carta 2,Xbox 360,69
1303,SNK Arcade Classics Vol. 1,PlayStation 2,69
1304,Shinobi,3DS,69
1305,The Dark Pictures Anthology: Man of Medan,Xbox One,69
1306,Glory of Heracles,DS,69
1307,NiGHTS: Journey of Dreams,Wii,69
1308,NBA Ballers: Phenom,PlayStation 2,69
1309,Jurassic World Evolution,PC,69
1310,Blitz: The League,Xbox 360,69
1311,The King of Fighters: Maximum Impact - Maniax,Xbox,69
1312,Q.U.B.E.,PC,69
1313,Ghost Squad,Wii,69
1314,Assassin's Creed Valhalla: The Siege of Paris,PC,69
1315,R-Type Final 2,Switch,69
1316,Monster Truck Championship,PlayStation 4,69
1317,The Survivalists,PC,69
1318,Metamorphosis,PC,69
1319,Edna & Harvey: The Breakout - 10th Anniversary Edition,PlayStation 4,69
1320,Exit the Gungeon,Switch,69
1321,The Mage's Tale,PlayStation 4,69
1322,Earth Atlantis,Xbox One,69
1323,Uno,Switch,69
1324,De Mambo,Switch,69
1325,The Signal From Tolva,PC,69
1326,ClusterTruck,Xbox One,69
1327,Super Exploding Zoo,PlayStation 4,69
1328,Toybox Turbos,PC,69
1329,Minimum,PC,69
1330,Risen 2: Dark Waters,PC,69
1331,nail'd,PC,69
1332,Cryostasis: The Sleep of Reason,PC,69
1333,Tom Clancy's EndWar,DS,69
1334,Silent Scope Complete,Xbox,69
1335,The Haunted Mansion,GameCube,69
1336,Haven: Call of the King,PlayStation 2,69
1337,Defender,Xbox,69
1338,Leadfoot,PC,69
1339,Operation Flashpoint: Red River,Xbox 360,69
1340,LEGO The Incredibles,PlayStation 4,69
1341,Warhammer: Chaosbane,PC,69
1342,Battlefield Heroes,PC,69
1343,Alone in the Dark: Inferno,PlayStation 3,69
1344,Pathologic 2,PC,69
1345,Sonic and the Secret Rings,Wii,69
1346,NBA Live 07,Xbox,69
1347,RPG Maker 3,PlayStation 2,69
1348,R-Type Command,PSP,69
1349,Lost Sphear,Switch,69
1350,Blue Dragon Plus,DS,69
1351,Sea of Solitude: The Director's Cut,Switch,69
1352,Of Orcs and Men,PC,69
1353,Forgotten Realms: Demon Stone,PC,69
1354,Marc Ecko's Getting Up: Contents Under Pressure,PlayStation 2,69
1355,Marc Ecko's Getting Up: Contents Under Pressure,PC,69
1356,Star Hammer: The Vanguard Prophecy,PC,69
1357,Bionic Commando,PC,69
1358,1942: Joint Strike,PlayStation 3,69
1359,Cobalt,PC,69
1360,Knack 2,PlayStation 4,69
1361,Golf: Tee It Up!,Xbox 360,69
1362,Lost Sphear,PC,69
1363,Oninaki,PlayStation 4,69
1364,FIFA Soccer 13,Wii U,69
1365,MotoGP 09/10,Xbox 360,69
1366,Pro Evolution Soccer 2017,PC,69
1367,Tom Clancy's The Division - Underground,Xbox One,69
1368,The Dark Spire,DS,69
1369,Raji: An Ancient Epic,Switch,69
1370,Sea of Thieves,Xbox One,69
1371,The Spectrum Retreat,Xbox One,69
1372,Okhlos,PC,69
1373,Lume,PC,69
1374,Rust,PC,69
1375,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,PlayStation 4,69
1376,SWAT: Global Strike Team,PlayStation 2,69
1377,Freaky Flyers,GameCube,69
1378,Hulk,Xbox,69
1379,Combat Flight Simulator 3: Battle for Europe,PC,69
1380,Eurofighter Typhoon,PC,69
1381,Strider 2,PlayStation,69
1382,Silhouette Mirage,PlayStation,69
1383,9 Monkeys of Shaolin,Switch,69
1384,Spinch,Switch,69
1385,Psikyo Shooting Stars Alpha,Switch,69
1386,Irony Curtain: From Matryoshka with Love,Switch,69
1387,Aftercharge,Xbox One,69
1388,Disco Dodgeball Remix,Switch,69
1389,Tumble VR,PlayStation 4,69
1390,Buzz! Junior: Dino Den,PlayStation 2,69
1391,FreeStyle Street Basketball,PC,69
1392,The Simpsons Game,DS,69
1393,The Occupation,Xbox One,69
1394,Tannenberg,PC,69
1395,Earth Defense Force 2025,PlayStation 3,69
1396,AO Tennis 2,PlayStation 4,69
1397,SIMULACRA 2,PC,69
1398,Blacksad: Under the Skin,Xbox One,69
1399,Q.U.B.E. 2,Switch,69
1400,Football Manager Handheld 2010,PSP,69
1401,Chaos League: Sudden Death,PC,69
1402,Madagascar,PlayStation 2,69
1403,Swarm,Xbox 360,69
1404,Resident Evil 6,PC,69
1405,Magic: The Gathering - Duels of the Planeswalkers,PC,69
1406,Serious Sam HD: The First Encounter,Xbox 360,69
1407,Kirby's Blowout Blast,3DS,69
1408,NHL 2K10,Xbox 360,69
1409,Order of War,PC,69
1410,Dead or Alive 5 Last Round,Xbox One,69
1411,Foul Play,Xbox 360,69
1412,Bejeweled 2 Deluxe,Xbox 360,69
1413,The Crew 2,Xbox One,69
1414,Akimi Village,PlayStation 3,69
1415,Ancients of Ooga,Xbox 360,69
1416,Need for Speed: Nitro,Wii,69
1417,Fire Emblem Warriors,3DS,69
1418,Def Jam: Icon,Xbox 360,69
1419,Pariah,PC,69
1420,Mad Max,PlayStation 4,69
1421,Shenmue III,PC,69
1422,Valhalla Hills,PC,69
1423,Scaler,Xbox,69
1424,Capcom Arcade Cabinet,PlayStation 3,69
1425,The Eye of Judgment: Legends,PSP,69
1426,Harry Potter and the Goblet of Fire,GameCube,69
1427,Hey! Pikmin,3DS,69
1428,Rayman 3 HD,Xbox 360,69
1429,ChromaGun,Switch,69
1430,Oblitus,PC,69
1431,Poker Night 2,Xbox 360,69
1432,Ghosthunter,PlayStation 2,69
1433,Foul Play,PC,69
1434,Real Boxing,PlayStation Vita,69
1435,Final Fantasy IV: The After Years,Wii,69
1436,Gallop Racer 2006,PlayStation 2,69
1437,Lightning Returns: Final Fantasy XIII,Xbox 360,69
1438,Warframe,PC,69
1439,Need for Speed: Shift,PSP,69
1440,Tron 2.0: Killer App,Xbox,69
1441,Forsaken World,PC,69
1442,Lips: Party Classics,Xbox 360,69
1443,Disney's Chicken Little: Ace in Action,PlayStation 2,69
1444,Mario Party 5,GameCube,69
1445,SWAT: Global Strike Team,Xbox,69
1446,Harry Potter: Quidditch World Cup,Xbox,69
1447,Scooby-Doo! Night of 100 Frights,PlayStation 2,69
1448,1nsane,PC,69
1449,Oni,PlayStation 2,69
1450,Quake III: Team Arena,PC,69
1451,Broken Sword: The Smoking Mirror,PC,69
1452,Runespell: Overture,PC,69
1453,Ivy the Kiwi?,DS,69
1454,Blazing Angels: Squadrons of WWII,Xbox,69
1455,Mario & Sonic at the Olympic Games Tokyo 2020,Switch,69
1456,Thrillville,PlayStation 2,69
1457,Turok,Xbox 360,69
1458,Resident Evil 0: HD Remaster,Xbox One,69
1459,NASCAR Heat 5,Xbox One,69
1460,My Memory of Us,Xbox One,69
1461,Farming Simulator 17,PlayStation 4,69
1462,I Am Alive,Xbox 360,69
1463,Conan,Xbox 360,69
1464,The Bureau: XCOM Declassified,PlayStation 3,69
1465,World of Warplanes,PC,69
1466,The Matrix: Path of Neo,PlayStation 2,69
1467,Phantasy Star Portable 2,PSP,69
1468,Jack Keane,PC,69
1469,Arslan: The Warriors of Legend,PlayStation 4,69
1470,Silent Line: Armored Core,PlayStation 2,69
1471,Bladed Fury,Switch,69
1472,NUTS,PC,69
1473,Football Manager 2019 Touch,Switch,69
1474,Megaquarium,PC,69
1475,FOX n FORESTS,PC,69
1476,.hack//G.U. Last Recode,PC,69
1477,The Legend of Kusakari,3DS,69
1478,FIFA Manager 13,PC,69
1479,Mario Super Sluggers,Wii,69
1480,Enemy Territory: Quake Wars,Xbox 360,69
1481,NFL Head Coach,Xbox,69
1482,Moons of Madness,PC,69
1483,Brain Age: Concentration Training,3DS,69
1484,Duel Masters: Sempai Legends,Game Boy Advance,69
1485,LEGO Worlds,Xbox One,69
1486,Game of Thrones: Episode Two - The Lost Lords,PlayStation 4,69
1487,Quake Arena Arcade,Xbox 360,69
1488,Overland,PC,69
1489,The LEGO Movie Videogame,Xbox 360,69
1490,Dance Dance Revolution: Hottest Party 2,Wii,69
1491,State of Decay 2,PC,69
1492,Thunder Wolves,PC,69
1493,Frogger: Helmet Chaos,DS,69
1494,Call of Duty 3,Wii,69
1495,Dragon Marked For Death,Switch,69
1496,Akane,Switch,69
1497,Slain: Back from Hell,Xbox One,69
1498,Exist Archive: The Other Side of the Sky,PlayStation 4,69
1499,Scaler,GameCube,69
1500,Octodad: Dadliest Catch,PC,69
1501,Earth Defense Force: Iron Rain,PlayStation 4,69
1502,Heroes of Ruin,3DS,69
1503,Shift Happens,Xbox One,69
1504,Touch My Katamari,PlayStation Vita,69
1505,Crash Nitro Kart,PlayStation 2,69
1506,Clock Tower 3,PlayStation 2,69
1507,Ultima Online: Third Dawn,PC,69
1508,Burnout Crash!,PlayStation 3,69
1509,Silent Hill HD Collection,Xbox 360,69
1510,Resident Evil 5,PlayStation 4,69
1511,The Matrix Online,PC,69
1512,Assassin's Creed Chronicles: China,PlayStation 4,69
1513,Medal of Honor Heroes 2,PSP,69
1514,Tony Hawk's Project 8,PlayStation 2,69
1515,#DRIVE,Switch,69
1516,Raging Justice,Xbox One,69
1517,Fragments of Him,PC,69
1518,Game of Thrones: A Telltale Games Series,PlayStation 4,69
1519,Paperbound,PlayStation 4,69
1520,Lichdom: Battlemage,PC,69
1521,The LEGO Movie Videogame,Xbox One,69
1522,Max & the Magic Marker: Gold Edition,PlayStation 3,69
1523,Crash of the Titans,Wii,69
1524,From Russia With Love,PlayStation 2,69
1525,Snake Pass,PlayStation 4,69
1526,Pinball FX,Xbox 360,69
1527,Alice in Wonderland,Wii,69
1528,The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children,PC,69
1529,Tembo the Badass Elephant,PC,69
1530,Dillon's Dead-Heat Breakers,3DS,69
1531,Conan,PlayStation 3,69
1532,State of Mind,PC,69
1533,ARK: Survival Evolved,PlayStation 4,69
1534,GRIP: Combat Racing,Xbox One,69
1535,Final Fantasy XV Pocket Edition HD,Switch,69
1536,Virtua Tennis 4,PlayStation 3,69
1537,Root Film,Switch,69
1538,Onee Chanbara ORIGIN,PlayStation 4,69
1539,Aurion: Legacy of the Kori-Odan,PC,69
1540,Fallout 4: Automatron,PlayStation 4,69
1541,Close Combat: First to Fight,Xbox,69
1542,Crash Tag Team Racing,Xbox,69
1543,Danger Zone 2,Xbox One,69
1544,Imperial Glory,PC,69
1545,Ultimate NES Remix,3DS,69
1546,2010 FIFA World Cup South Africa,PSP,69
1547,FIFA Manager 09,PC,69
1548,Friday The 13th: The Game - Ultimate Slasher Switch Edition,Switch,69
1549,Darksiders III,Xbox One,69
1550,Dragon Ball: Xenoverse,PlayStation 4,69
1551,Fairy Tail,Switch,69
1552,Dead or Alive 5 Last Round,PC,69
1553,Megabyte Punch,PC,69
1554,Biology Battle,Xbox 360,69
1555,SingStar Rocks!,PlayStation 2,69
1556,MotoGP,PSP,69
1557,Serious Sam: Next Encounter,GameCube,69
1558,Wrath Unleashed,Xbox,69
1559,Jurassic Park: Operation Genesis,Xbox,69
1560,Downforce,PlayStation 2,69
1561,Diner Dash,Xbox 360,69
1562,Major League Baseball 2K11,Xbox 360,69
1563,Domination (2005),PC,69
1564,Dynasty Warriors 5,PlayStation 2,69
1565,Invizimals: The Alliance,PlayStation Vita,69
1566,Safecracker: The Ultimate Puzzle Adventure,PC,69
1567,Armies of Exigo,PC,69
1568,Manticore: Galaxy on Fire,Switch,69
1569,Eiyuu Senki: The World Conquest,PlayStation 3,69
1570,Hitman HD Trilogy,Xbox 360,69
1571,Call of Duty: Black Ops II - Vengeance,Xbox 360,69
1572,Screencheat,PlayStation 4,69
1573,Giana Sisters: Twisted Dreams,Xbox 360,69
1574,Syndicate (2012),PC,69
1575,Tornado Outbreak,PlayStation 3,69
1576,Dead Synchronicity: Tomorrow Comes Today,PlayStation 4,69
1577,The Amazing Spider-Man,Xbox 360,69
1578,Maid of Sker,PC,69
1579,Cossacks II: Battle for Europe,PC,69
1580,Romance of the Three Kingdoms XIV,PlayStation 4,69
1581,Trailblazers,PC,69
1582,It's Quiz Time,PlayStation 4,69
1583,Liberation Maiden,3DS,69
1584,Sonic & Knuckles,Xbox 360,69
1585,Sea of Solitude,PlayStation 4,69
1586,Earthworm Jim,DS,69
1587,Shelter,PC,69
1588,Boom Boom Rocket,Xbox 360,69
1589,Metal Slug 4 & 5,Xbox,69
1590,My Memory of Us,PC,69
1591,Marvel vs. Capcom: Infinite,PC,69
1592,Death to Spies,PC,69
1593,Vader Immortal: A Star Wars VR Series,PlayStation 4,69
1594,Erica,PlayStation 4,69
1595,The Legend of Spyro: A New Beginning,Xbox,69
1596,Daemon X Machina,Switch,69
1597,Mega Man X: Command Mission,PlayStation 2,69
1598,Cities XL,PC,69
1599,WWE 2K17,PlayStation 4,69
1600,Skate City,PlayStation 4,69
1601,Felix the Reaper,Xbox One,69
1602,Monster Energy Supercross - The Official Videogame,Xbox One,69
1603,Farming Simulator 17,PC,69
1604,8-Bit Armies,PC,69
1605,Bloodsports.TV,PC,69
1606,The Marvellous Miss Take,PC,69
1607,Home (2012),PC,69
1608,Earth Defense Force: Insect Armageddon,PC,69
1609,Fishing Resort,Wii,69
1610,Romance of the Three Kingdoms XI,PlayStation 2,69
1611,Greg Hastings' Tournament Paintball Max'd,Xbox,69
1612,Powerdrome,Xbox,69
1613,Worms 3D,GameCube,69
1614,Sonic Battle,Game Boy Advance,69
1615,XGRA: Extreme-G Racing Association,GameCube,69
1616,Kya: Dark Lineage,PlayStation 2,69
1617,POD: Speedzone,Dreamcast,69
1618,Submarine Titans,PC,69
1619,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,PlayStation 4,69
1620,Maneater,PlayStation 4,69
1621,Conan Exiles,PC,69
1622,Kingdom Hearts Re: Chain of Memories,PlayStation 2,69
1623,MySims,Wii,69
1624,Shadowgate,PC,69
1625,Band of Bugs,Xbox 360,69
1626,Joint Task Force,PC,69
1627,Painkiller: Hell Wars,Xbox,69
1628,Gang Beasts,PlayStation 4,69
1629,Layers of Fear 2,PlayStation 4,69
1630,WWE 2K17,Xbox One,69
1631,Art Style: Rotozoa,Wii,69
1632,Pokemon Ranger: Guardian Signs,DS,69
1633,Madballs in Babo: Invasion,Xbox 360,69
1634,Harry Potter and the Goblet of Fire,Xbox,69
1635,Monster Energy Supercross - The Official Videogame 4,PC,69
1636,King's Quest Chapter 2: Rubble Without a Cause,PlayStation 4,69
1637,BioShock Infinite: Clash in the Clouds,Xbox 360,69
1638,Madden NFL 09,PSP,68
1639,Tom Clancy's EndWar,PC,68
1640,Call of Duty: Black Ops III - Descent,PlayStation 4,68
1641,Call of Duty: Ghosts,PC,68
1642,Empires Apart,PC,68
1643,Exist Archive: The Other Side of the Sky,PlayStation Vita,68
1644,NCAA Basketball 09,PlayStation 3,68
1645,World Poker Tour,PSP,68
1646,Automachef,Switch,68
1647,WWE All Stars,Wii,68
1648,Lost Sphear,PlayStation 4,68
1649,Metrico,PlayStation Vita,68
1650,Link's Crossbow Training,Wii,68
1651,Hellpoint,Xbox One,68
1652,Red Wings: Aces of the Sky,Switch,68
1653,Steel Rats,PC,68
1654,Scribblenauts Unmasked: A DC Comics Adventure,3DS,68
1655,Call of Duty: Modern Warfare 2 - Stimulus Package,Xbox 360,68
1656,Wolfenstein: Youngblood,Xbox One,68
1657,The Signifier,PC,68
1658,Squids Odyssey,Wii U,68
1659,Blackguards,PC,68
1660,Night Call,PC,68
1661,Tiny Metal,PC,68
1662,Ninjala,Switch,68
1663,1942: Joint Strike,Xbox 360,68
1664,Jay and Silent Bob: Mall Brawl,Xbox One,68
1665,Torchlight III,Xbox One,68
1666,Pokemon Mystery Dungeon: Rescue Team DX,Switch,68
1667,Warriors Orochi 4,Xbox One,68
1668,Bear With Me: Episode 1,PC,68
1669,DmC: Devil May Cry - Vergil's Downfall,Xbox 360,68
1670,Spider-Man: Shattered Dimensions,PC,68
1671,The Sims 2: Pets,PlayStation 2,68
1672,Atari Anthology,Xbox,68
1673,Rise to Honor,PlayStation 2,68
1674,Magic: The Gathering - Battlegrounds,PC,68
1675,Whiplash,Xbox,68
1676,RoadKill,Xbox,68
1677,O.R.B.,PC,68
1678,Tony Tough and the Night of Roasted Moths,PC,68
1679,Sega Bass Fishing Duel,PlayStation 2,68
1680,Scooby-Doo! Night of 100 Frights,GameCube,68
1681,Disney's Tarzan: Return to the Jungle,Game Boy Advance,68
1682,Ty the Tasmanian Tiger,Xbox,68
1683,Battlecruiser Millennium,PC,68
1684,Batman: Vengeance,Game Boy Advance,68
1685,Unison: Rebels of Rhythm & Dance,PlayStation 2,68
1686,Metal Fatigue,PC,68
1687,Agents of Mayhem,PC,68
1688,Starblood Arena,PlayStation 4,68
1689,Danger Zone 2,PlayStation 4,68
1690,Rush: A Disney / Pixar Adventure,Xbox One,68
1691,Harvest Moon DS: Grand Bazaar,DS,68
1692,NBA 2K21,PlayStation 4,68
1693,Blade & Soul,PC,68
1694,Cold Fear,PlayStation 2,68
1695,Hyper Scape,PC,68
1696,MARVEL Powers United VR,PC,68
1697,The Spectrum Retreat,PC,68
1698,Dark Arcana: The Carnival,Xbox One,68
1699,Crimecraft: Bleedout,PC,68
1700,Hannspree Ten Kate Honda: SBK-07 Superbike World Championship,PlayStation 2,68
1701,Espire 1: VR Operative,PC,68
1702,Mercenaries Saga Chronicles,Switch,68
1703,One Piece: Unlimited World Red - Deluxe Edition,PlayStation 4,68
1704,Inside My Radio,PC,68
1705,Silent Hill: Downpour,Xbox 360,68
1706,Nikopol: Secrets of the Immortals,PC,68
1707,UEFA EURO 2008,PSP,68
1708,The Technomancer,Xbox One,68
1709,Gungnir,PSP,68
1710,"Prinny 2: Dawn of Operation Panties, Dood!",PSP,68
1711,Zoo Tycoon,Xbox One,68
1712,Cloudberry Kingdom,Xbox 360,68
1713,Within the Blade,Switch,68
1714,Wallachia: Reign of Dracula,Switch,68
1715,Stela,PC,68
1716,Call of Cthulhu: The Official Video Game,Switch,68
1717,Killing Floor: Incursion,PlayStation 4,68
1718,Black The Fall,Xbox One,68
1719,Heart&Slash,Xbox One,68
1720,Q.U.B.E. Director's Cut,Wii U,68
1721,Master Spy,PC,68
1722,Shad'O,PC,68
1723,Castlevania: Harmony of Despair,PlayStation 3,68
1724,F1 2009,PSP,68
1725,Stoked,Xbox 360,68
1726,Sherlock Holmes: The Silver Earring,PC,68
1727,Earth Defense Force 2025,Xbox 360,68
1728,Utawarerumono: Mask of Deception,PlayStation 4,68
1729,Joust,Xbox 360,68
1730,Dynasty Warriors 8,PlayStation 3,68
1731,SNK Arcade Classics Vol. 1,PSP,68
1732,Overlord: Dark Legend,Wii,68
1733,Kinect Rush: A Disney-Pixar Adventure,Xbox 360,68
1734,Gundam Versus,PlayStation 4,68
1735,Fossil Fighters: Champions,DS,68
1736,Seven: The Days Long Gone,PC,68
1737,Bubble Bobble 4 Friends,Switch,68
1738,Heroki,Switch,68
1739,Shiness: The Lightning Kingdom,PC,68
1740,White Night,PC,68
1741,Rogue Stormers,PC,68
1742,Buccaneer: The Pursuit of Infamy,PC,68
1743,World Tour Soccer 2005,PlayStation 2,68
1744,NASCAR Thunder 2003,PC,68
1745,Dracula: The Last Sanctuary,PC,68
1746,Crash Bash,PlayStation,68
1747,Orcs & Elves,DS,68
1748,Spider-Man: Web of Shadows,Xbox 360,68
1749,NIER,PlayStation 3,68
1750,Keepsake,PC,68
1751,Project Nimbus: Complete Edition,Switch,68
1752,The Hong Kong Massacre,PC,68
1753,Remothered: Tormented Fathers,Xbox One,68
1754,de Blob 2,PlayStation 4,68
1755,Nom Nom Galaxy,PC,68
1756,Chronos Twins DX,Wii,68
1757,Sinking Island,PC,68
1758,Blitz: The League II,Xbox 360,68
1759,Star Wars Battlefront II,PlayStation 4,68
1760,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PlayStation 2,68
1761,Kill la Kill: IF,PlayStation 4,68
1762,Strange Brigade,PC,68
1763,The Shattering,PC,68
1764,Koihime Enbu,PC,68
1765,The LEGO Movie Videogame,PC,68
1766,Def Jam: Icon,PlayStation 3,68
1767,MotoGP 17,PlayStation 4,68
1768,Battleborn,PlayStation 4,68
1769,60 Parsecs!,PC,68
1770,Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',PC,68
1771,Masochisia,PC,68
1772,MySims Racing,Wii,68
1773,Brink,Xbox 360,68
1774,Vanguard: Saga of Heroes,PC,68
1775,Outcast: Second Contact,PC,68
1776,Valley,Xbox One,68
1777,Rock of Ages,PlayStation 3,68
1778,Dr. Sudoku,Game Boy Advance,68
1779,MX vs. ATV Unleashed: On the Edge,PSP,68
1780,Rise of the Kasai,PlayStation 2,68
1781,NFL Street 3,PSP,68
1782,Madden NFL 2005,DS,68
1783,Tom Clancy's Rainbow Six 3,GameCube,68
1784,Frantics,PlayStation 4,68
1785,Deracine,PlayStation 4,68
1786,Destroy All Humans!,Xbox One,68
1787,Broforce,PlayStation 4,68
1788,Runers,PC,68
1789,Picross e2,3DS,68
1790,XG Blast!,DS,68
1791,Mega Man Battle Network 5: Double Team,DS,68
1792,Mega Man Battle Network 4 Red Sun,Game Boy Advance,68
1793,Medal of Honor: Rising Sun,GameCube,68
1794,Tak and the Power of Juju,PlayStation 2,68
1795,Lost Kingdoms II,GameCube,68
1796,Jazz Jackrabbit,Game Boy Advance,68
1797,Ducati World Racing Challenge,PlayStation,68
1798,Lost Planet 2,Xbox 360,68
1799,Earth Defense Force 2017 Portable,PlayStation Vita,68
1800,Tales of Symphonia: Dawn of the New World,Wii,68
1801,Drawn to Life: SpongeBob SquarePants Edition,DS,68
1802,The Guest,PC,68
1803,Everyday Shooter,PSP,68
1804,Skylar & Plux: Adventure on Clover Island,PC,68
1805,In Between,Xbox One,68
1806,Alien Breed (PS Mobile),PlayStation Vita,68
1807,My Hero One's Justice 2,PlayStation 4,68
1808,Blinx 2: Masters of Time & Space,Xbox,68
1809,Ghostbusters: The Video Game Remastered,Xbox One,68
1810,Hexyz Force,PSP,68
1811,Harry Potter and the Goblet of Fire,DS,68
1812,Yooka-Laylee,PlayStation 4,68
1813,Suikoden Tactics,PlayStation 2,68
1814,NBA Playgrounds,PlayStation 4,68
1815,Strike Suit Zero: Director's Cut,PlayStation 4,68
1816,Space Giraffe,Xbox 360,68
1817,G-Force,Xbox 360,68
1818,Harry Potter and the Order of the Phoenix,Xbox 360,68
1819,Way of the Passive Fist,Xbox One,68
1820,Infinite Crisis,PC,68
1821,Lost Planet 2,PlayStation 3,68
1822,Pure Pinball,Xbox,68
1823,QuickSpot,DS,68
1824,Deadly Premonition,Xbox 360,68
1825,AiRace Speed,3DS,68
1826,World Racing 2,PC,68
1827,Rag Doll Kung Fu: Fists of Plastic,PlayStation 3,68
1828,Mini Motor Racing X,Switch,68
1829,Kill It With Fire,PC,68
1830,WARTILE,PC,68
1831,The Wizards: Enhanced Edition,PlayStation 4,68
1832,MotoGP 10/11,PlayStation 3,68
1833,Spacebase Startopia,PC,68
1834,The Ball,PC,68
1835,The UnderGarden,Xbox 360,68
1836,Evil Dead: Regeneration,PlayStation 2,68
1837,The Punisher,PlayStation 2,68
1838,Star Wars The Clone Wars: Jedi Alliance,DS,68
1839,Curious Expedition,Switch,68
1840,Resident Evil 6,Switch,68
1841,Sword of the Stars,PC,68
1842,Goblin Commander: Unleash the Horde,PlayStation 2,68
1843,Harry Potter: Quidditch World Cup,PlayStation 2,68
1844,ATV Quad Power Racing 2,PlayStation 2,68
1845,Ultimate Fighting Championship: Throwdown,PlayStation 2,68
1846,"Freakyforms: Your Creations, Alive!",3DS,68
1847,Gauntlet (2014),PC,68
1848,Typoman: Revised,Switch,68
1849,Men of War: Assault Squad 2,PC,68
1850,Batman: Arkham Origins Blackgate,3DS,68
1851,Fallout: New Vegas - Dead Money,PlayStation 3,68
1852,Switchball,PlayStation 3,68
1853,Tom Clancy's HAWX 2,Xbox 360,68
1854,Viking: Battle for Asgard,Xbox 360,68
1855,Sniper Elite VR,PC,68
1856,Kingdom Come: Deliverance,Xbox One,68
1857,Space Hulk: Tactics,PlayStation 4,68
1858,"Warhammer 40,000: Armageddon",PC,68
1859,Galcon Fusion,PC,68
1860,FIFA 18,Switch,68
1861,Pokemon Ranger: Shadows of Almia,DS,68
1862,Dear Esther: Landmark Edition,Xbox One,68
1863,Batman: The Telltale Series,PlayStation 4,68
1864,Star Wars Pinball,3DS,68
1865,The Legend of Heroes: A Tear of Vermillion,PSP,68
1866,Project CARS 3,PC,68
1867,Fallout 3: Mothership Zeta,PC,68
1868,GORN,PlayStation 4,68
1869,NASCAR 07,PlayStation 2,68
1870,Wii Sports Club,Wii U,68
1871,Lost in Shadow,Wii,68
1872,Bone: Out From Boneville,PC,68
1873,King of Seas,PC,68
1874,Hatoful Boyfriend,PC,68
1875,Binary Domain,PC,68
1876,Test Drive Unlimited 2,Xbox 360,68
1877,Pathway,PC,68
1878,Juiced,Xbox,68
1879,Mario Party: Star Rush,3DS,68
1880,Major League Baseball 2K12,Xbox 360,68
1881,Wii Party,Wii,68
1882,Tokyo Crash Mobs,3DS,68
1883,Buzz! Master Quiz,PSP,68
1884,Costume Quest 2,PC,68
1885,Juiced 2: Hot Import Nights,Xbox 360,68
1886,Grand Theft Auto,Game Boy Advance,68
1887,Out of Line,PC,68
1888,Song of Horror,PlayStation 4,68
1889,Empire of Sin,Xbox One,68
1890,Doraemon: Story of Seasons,PlayStation 4,68
1891,Edna & Harvey: The Breakout - 10th Anniversary Edition,Switch,68
1892,Star Wars Jedi Knight: Jedi Academy,Switch,68
1893,American Fugitive,Xbox One,68
1894,NASCAR Heat 3,Xbox One,68
1895,The Council - Episode 3: Ripples,PlayStation 4,68
1896,The 25th Ward: The Silver Case,PlayStation 4,68
1897,One Piece: Unlimited World Red - Deluxe Edition,Switch,68
1898,"LEVEL 22, Gary's Misadventures",Xbox One,68
1899,Kromaia Omega,PlayStation 4,68
1900,Warlocks vs Shadows,PC,68
1901,Five Nights at Freddy's 3,PC,68
1902,Assassin's Creed Unity: Dead Kings,PlayStation 4,68
1903,Neverending Nightmares,PC,68
1904,Major League Baseball 2K12,PlayStation 3,68
1905,Bejeweled Blitz Live,Xbox 360,68
1906,Tenchu: Shadow Assassins,PSP,68
1907,Star Wars: The Force Unleashed,PlayStation 2,68
1908,Brain Challenge,DS,68
1909,My Word Coach,Wii,68
1910,The Legend of Spyro: A New Beginning,DS,68
1911,Midway Arcade Treasures 3,Xbox,68
1912,Terminator 3: The Redemption,GameCube,68
1913,Yu-Gi-Oh! World Championship Tournament 2004,Game Boy Advance,68
1914,Dark Fall: The Journal,PC,68
1915,Gallop Racer 2003: A New Breed,PlayStation 2,68
1916,ATV Quad Power Racing 2,Xbox,68
1917,Army Men: RTS,PlayStation 2,68
1918,Ultimate Ride,PC,68
1919,Ball Breakers,PlayStation,68
1920,Bang! Gunship Elite,PC,68
1921,Monster Hunter,PlayStation 2,68
1922,Vandal Hearts: Flames of Judgment,Xbox 360,68
1923,Wallace & Gromit: Curse of the Were-Rabbit,PlayStation 2,68
1924,Hell Yeah! Wrath of the Dead Rabbit,PlayStation 3,68
